Symbol,Name,LastSale, MarketCap ,ADR TSO,IPOyear,Sector,Industry,Summary Quote
RE,"Everest Re Group, Ltd.",252.64," 10,292,605,391 ",n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/re
EVRG,"Evergy, Inc.",63.74," 15,008,697,430 ",n/a,2018,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/evrg
EVRI,Everi Holdings Inc.,9.49," 685,671,414 ",n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/evri
ES,Eversource Energy,77.91," 25,211,835,326 ",n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/es
EVTC,"Evertec, Inc.",35.53," 2,555,655,313 ",n/a,2013,Technology,EDP Services,https://www.nasdaq.com/symbol/evtc
EVH,"Evolent Health, Inc",7.12," 601,776,120 ",n/a,2015,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/evh
AQUA,Evoqua Water Technologies Corp.,15.2," 1,738,028,146 ",n/a,2017,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aqua
XAN,Exantas Capital Corp.,11.34," 361,381,124 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/xan
XAN^C,Exantas Capital Corp.,26.1729, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/xan^c
EXC,Exelon Corporation,45.52," 44,226,526,258 ",n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/exc
EXPR,"Express, Inc.",2.07," 139,234,271 ",n/a,2010,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/expr
EXTN,Exterran Corporation,9.84," 347,285,767 ",n/a,2015,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/extn
EXR,Extra Space Storage Inc,119.01," 15,294,801,505 ",n/a,2004,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/exr
XOM,Exxon Mobil Corporation,70.49," 298,250,682,664 ",n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/xom
FNB,F.N.B. Corporation,10.95," 3,557,362,766 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fnb
FNB^E,F.N.B. Corporation,28.9115, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fnb^e
FN,Fabrinet,55.06," 2,028,041,388 ",n/a,2010,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/fn
FDS,FactSet Research Systems Inc.,279.24," 10,682,590,640 ",n/a,1996,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/fds
FICO,Fair Isaac Corporation,337.33," 9,747,668,152 ",n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/fico
SFUN,Fang Holdings Limited,1.64," 735,487,528 ",n/a,2010,Technology,EDP Services,https://www.nasdaq.com/symbol/sfun
FPAC,Far Point Acquisition Corporation,10.3099," 815,126,469 ",n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/fpac
FPAC.U,Far Point Acquisition Corporation,n/a, -   ,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/fpac.u
FPAC.WS,Far Point Acquisition Corporation,n/a, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fpac.ws
FTCH,Farfetch Limited,12," 3,653,982,648 ",n/a,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ftch
FPI,Farmland Partners Inc.,6.45," 229,471,882 ",n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/fpi
FPI^B,Farmland Partners Inc.,23.705, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fpi^b
FSLY,"Fastly, Inc.",15.95," 1,490,852,960 ",n/a,2019,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/fsly
FBK,FB Financial Corporation,36.22," 1,119,380,766 ",n/a,2016,Finance,Major Banks,https://www.nasdaq.com/symbol/fbk
FFG,"FBL Financial Group, Inc.",57.95," 1,429,040,336 ",n/a,1996,Finance,Life Insurance,https://www.nasdaq.com/symbol/ffg
AGM,Federal Agricultural Mortgage Corporation,76.97," 823,597,088 ",n/a,n/a,Finance,Finance Companies,https://www.nasdaq.com/symbol/agm
AGM.A,Federal Agricultural Mortgage Corporation,n/a, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agm.a
AGM^A,Federal Agricultural Mortgage Corporation,25.9491, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agm^a
AGM^C,Federal Agricultural Mortgage Corporation,26.9693, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agm^c
AGM^D,Federal Agricultural Mortgage Corporation,25.95, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agm^d
FRT,Federal Realty Investment Trust,132.94," 9,964,446,178 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/frt
FRT^C,Federal Realty Investment Trust,25.5, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frt^c
FSS,Federal Signal Corporation,30.81," 1,859,527,136 ",n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/fss
FII,"Federated Investors, Inc.",32.78," 3,317,238,676 ",n/a,1998,Finance,Investment Managers,https://www.nasdaq.com/symbol/fii
FMN,Federated Premier Municipal Income Fund,14.01," 161,069,832 ",n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/fmn
FDX,FedEx Corporation,160.52," 41,864,965,973 ",n/a,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/fdx
RACE,Ferrari N.V.,160.82," 40,249,599,889 ",n/a,2015,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/race
FGP,"Ferrellgas Partners, L.P.",0.6982," 67,831,991 ",n/a,1994,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/fgp
FOE,Ferro Corporation,11.95," 979,094,905 ",n/a,n/a,Basic Industries,Paints/Coatings,https://www.nasdaq.com/symbol/foe
FG,FGL Holdings,7.32," 1,589,794,603 ",n/a,2017,Finance,Life Insurance,https://www.nasdaq.com/symbol/fg
FG.WS,FGL Holdings,n/a, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fg.ws
FCAU,Fiat Chrysler Automobiles N.V.,13.12," 25,929,321,614 ",n/a,2014,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/fcau
FNF,"Fidelity National Financial, Inc.",43.75," 12,005,724,063 ",n/a,2014,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/fnf
FIS,"Fidelity National Information Services, Inc.",134.85," 82,722,961,023 ",n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/fis
FMO,Fiduciary/Claymore Energy Infrastructure Fund,9.08," 321,802,173 ",n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/fmo
FAF,First American Corporation (The),57.14," 6,412,533,186 ",n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/faf
FBP,First BanCorp.,9.78," 2,125,352,514 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fbp
FCF,First Commonwealth Financial Corporation,12.53," 1,234,204,211 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fcf
FHN,First Horizon National Corporation,15.75," 4,921,529,618 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fhn
FHN^A,First Horizon National Corporation,26.29, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fhn^a
FR,"First Industrial Realty Trust, Inc.",38.47," 4,865,963,161 ",n/a,1994,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/fr
AG,First Majestic Silver Corp.,10.27," 2,079,913,603 ",n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ag
FRC,FIRST REPUBLIC BANK,93.8," 15,779,179,045 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc
FRC^D,FIRST REPUBLIC BANK,25.48, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc^d
FRC^F,FIRST REPUBLIC BANK,25.89, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc^f
FRC^G,FIRST REPUBLIC BANK,25.89, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc^g
FRC^H,FIRST REPUBLIC BANK,25.4159, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc^h
FRC^I,FIRST REPUBLIC BANK,26.23, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc^i
FFA,First Trust,15.73," 314,177,870 ",n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/ffa
FMY,First Trust,13.88," 58,478,036 ",n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/fmy
FDEU,First Trust Dynamic Europe Equity Income Fund,13.23," 227,978,143 ",n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/fdeu
FIF,First Trust Energy Infrastructure Fund,15.56," 273,081,672 ",n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/fif
FSD,First Trust High Income Long Short Fund,14.71," 507,873,165 ",n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/fsd
FPF,First Trust Intermediate Duration Preferred & Income Fund,22.82," 1,386,680,052 ",n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/fpf
FEI           ,First Trust MLP and Energy Income Fund,11.33," 532,592,029 ",n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/fei
FPL,First Trust New Opportunities MLP & Energy Fund,9.1," 233,867,752 ",n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/fpl
FIV,First Trust Senior Floating Rate 2022 Target Term Fund,8.87," 317,826,017 ",n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/fiv
FCT,First Trust Senior Floating Rate Income Fund II,11.77," 314,223,478 ",n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/fct
FGB,First Trust Specialty Finance and Financial Opportunities Fund,6.27," 90,033,187 ",n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/fgb
FEO,First Trust/Aberdeen Emerging Opportunity Fund,13.43," 67,974,669 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/feo
FAM,First Trust/Aberdeen Global Opportunity Income Fund,10.59," 135,239,256 ",n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/fam
FE,FirstEnergy Corp.,44.18," 23,507,861,185 ",n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/fe
FIT,"Fitbit, Inc.",3.29," 849,956,646 ",n/a,2015,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/fit
FPH,"Five Point Holdings, LLC",6.83," 1,011,151,250 ",n/a,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/fph
FVRR,Fiverr International Ltd.,21.77," 674,765,591 ",n/a,2019,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/fvrr
FBC,"Flagstar Bancorp, Inc.",34.25," 1,934,576,041 ",n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fbc
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,25.58," 490,200,488 ",n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/dfp
PFD,Flaherty & Crumrine Preferred and Income Fund Inco,15.25," 171,227,641 ",n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/pfd
PFO,Flaherty & Crumrine Preferred and Income Opportuni,12.29," 154,870,112 ",n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/pfo
FFC,Flaherty & Crumrine Preferred and Income Securitie,20.13," 892,299,772 ",n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/ffc
FLC,Flaherty & Crumrine Total Return Fund Inc,21.4," 213,175,736 ",n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/flc
FLT,"FleetCor Technologies, Inc.",295.87," 25,612,850,786 ",n/a,2010,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/flt
FLNG,FLEX LNG Ltd.,10.505, -   ,n/a,2019,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/flng
FND,"Floor & Decor Holdings, Inc.",45.3," 4,512,471,754 ",n/a,2017,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/fnd
FTK,"Flotek Industries, Inc.",2.04," 117,703,726 ",n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ftk
FLO,"Flowers Foods, Inc.",22.71," 4,803,481,986 ",n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/flo
FLS,Flowserve Corporation,43.37," 5,688,847,367 ",n/a,n/a,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/fls
FLR,Fluor Corporation,18.4," 2,574,662,633 ",n/a,n/a,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/flr
FLY,Fly Leasing Limited,16.76," 543,902,677 ",n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/fly
FMC,FMC Corporation,86.46," 11,277,204,671 ",n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/fmc
FMX,Fomento Economico Mexicano S.A.B. de C.V.,87.38," 156,332,705,736 ",n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/fmx
FL,"Foot Locker, Inc.",40.1," 4,399,017,077 ",n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/fl
F,Ford Motor Company,9.26," 36,945,948,967 ",n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/f
F^B,Ford Motor Company,26.92, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/f^b
FELP,Foresight Energy LP,0.4365," 63,682,693 ",n/a,2014,Energy,Coal Mining,https://www.nasdaq.com/symbol/felp
FOR,Forestar Group Inc,19.04," 798,915,849 ",n/a,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/for
FTS,Fortis Inc.,40.83," 17,795,643,503 ",n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/fts
FTV,Fortive Corporation,70.01," 23,490,682,272 ",n/a,2016,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ftv
FTV^A,Fortive Corporation,933.65, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftv^a
FTAI,Fortress Transportation and Infrastructure Investors LLC,14.95," 1,269,301,913 ",n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/ftai
FSM,Fortuna Silver Mines Inc.,3.94," 631,544,862 ",n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/fsm
FBHS,"Fortune Brands Home & Security, Inc.",51.64," 7,230,591,901 ",n/a,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/fbhs
FET,"Forum Energy Technologies, Inc.",1.6," 176,599,370 ",n/a,2012,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/fet
FBM,"Foundation Building Materials, Inc.",17.94," 771,206,693 ",n/a,2017,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/fbm
FCPT,"Four Corners Property Trust, Inc.",27.71," 1,895,869,514 ",n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/fcpt
FEDU,Four Seasons Education (Cayman) Inc.,2.051," 102,412,956 ",n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/fedu
FNV,Franco-Nevada Corporation,93.29," 17,465,746,897 ",n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/fnv
FC,Franklin Covey Company,37.38," 522,356,418 ",n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/fc
FSB,"Franklin Financial Network, Inc.",28.07," 410,522,627 ",n/a,2015,Finance,Major Banks,https://www.nasdaq.com/symbol/fsb
BEN,"Franklin Resources, Inc.",28.53," 14,369,607,613 ",n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/ben
FT,Franklin Universal Trust,7.3," 183,462,826 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ft
FI,Frank&#39;s International N.V.,4.5," 1,014,037,709 ",n/a,2013,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/fi
FCX,"Freeport-McMoran, Inc.",9.89," 14,349,307,777 ",n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/fcx
FMS,Fresenius Medical Care Corporation,33.5," 20,289,722,225 ",n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/fms
FDP,"Fresh Del Monte Produce, Inc.",27.54," 1,331,721,458 ",n/a,1997,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/fdp
RESI,Front Yard Residential Corporation,11.15," 600,165,007 ",n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/resi
FRO,Frontline Ltd.,7.18," 1,242,982,286 ",n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/fro
FSK,FS KKR Capital Corp.,5.8," 3,007,552,671 ",n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/fsk
FCN,"FTI Consulting, Inc.",104.78," 3,933,461,842 ",n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/fcn
FTSI,"FTS International, Inc.",2.96," 322,736,887 ",n/a,2018,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/ftsi
FF,FutureFuel Corp.,10.73," 469,364,997 ",n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ff
GCV,"Gabelli Convertible and Income Securities Fund, Inc. (The)",5.35," 100,352,753 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gcv
GCV^B,"Gabelli Convertible and Income Securities Fund, Inc. (The)",26.9257, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gcv^b
GAB,"Gabelli Equity Trust, Inc. (The)",6.1," 1,545,361,940 ",n/a,1986,n/a,n/a,https://www.nasdaq.com/symbol/gab
GAB^D,"Gabelli Equity Trust, Inc. (The)",26.12, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gab^d
GAB^G,"Gabelli Equity Trust, Inc. (The)",25.08, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gab^g
GAB^H,"Gabelli Equity Trust, Inc. (The)",25.225, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gab^h
GAB^J,"Gabelli Equity Trust, Inc. (The)",26.034, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gab^j
GGZ,Gabelli Global Small and Mid Cap Value Trust (The),10.9," 105,055,900 ",n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/ggz
GGZ^A,Gabelli Global Small and Mid Cap Value Trust (The),25.835, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ggz^a
GGT,Gabelli Multi-Media Trust Inc. (The),8.43," 207,528,602 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ggt
GGT^B,Gabelli Multi-Media Trust Inc. (The),26.6, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ggt^b
GGT^E,Gabelli Multi-Media Trust Inc. (The),25.2999, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ggt^e
GUT,Gabelli Utility Trust (The),7.36," 395,489,652 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gut
GUT^A,Gabelli Utility Trust (The),26.45, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gut^a
GUT^C,Gabelli Utility Trust (The),25.97, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gut^c
GCAP,"GAIN Capital Holdings, Inc.",4.32," 161,548,975 ",n/a,2010,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/gcap
GBL,"Gamco Investors, Inc.",18.34," 507,965,291 ",n/a,1999,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/gbl
GNT,"GAMCO Natural Resources, Gold & Income Tust ",5.9," 123,278,789 ",n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/gnt
GNT^A,"GAMCO Natural Resources, Gold & Income Tust ",25.3, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gnt^a
GME,Gamestop Corporation,3.47," 354,873,222 ",n/a,2002,Consumer Services,Electronics Distribution,https://www.nasdaq.com/symbol/gme
GPS,"Gap, Inc. (The)",17.95," 6,784,588,622 ",n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/gps
GDI,"Gardner Denver Holdings, Inc.",30.57," 6,239,325,353 ",n/a,2017,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/gdi
GTX,Garrett Motion Inc.,11.53," 860,381,917 ",n/a,2018,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/gtx
IT,"Gartner, Inc.",128.56," 11,588,039,718 ",n/a,1993,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/it
GLOG,GasLog LP.,12.06," 973,598,662 ",n/a,2012,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/glog
GLOG^A,GasLog LP.,26.76, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glog^a
GLOP,GasLog Partners LP,18.76," 911,299,624 ",n/a,2014,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/glop
GLOP^A,GasLog Partners LP,25, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glop^a
GLOP^B,GasLog Partners LP,23.65, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glop^b
GLOP^C,GasLog Partners LP,23.9714, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glop^c
GTES,Gates Industrial Corporation plc,8.03," 2,329,574,226 ",n/a,2018,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/gtes
GATX,GATX Corporation,74.98," 2,676,786,000 ",n/a,n/a,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/gatx
GMTA,GATX Corporation,26.9483, -   ,n/a,2016,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/gmta
GCP,GCP Applied Technologies Inc.,18.45," 1,340,787,515 ",n/a,2016,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/gcp
GNK,Genco Shipping & Trading Limited ,8.16," 339,920,688 ",n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/gnk
GNRC,Generac Holdlings Inc.,73.26," 4,569,443,562 ",n/a,2010,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/gnrc
GAM,"General American Investors, Inc.",35.7," 891,733,592 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gam
GAM^B,"General American Investors, Inc.",26.7179, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gam^b
GD,General Dynamics Corporation,183.11," 52,890,246,813 ",n/a,n/a,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/gd
GE,General Electric Company,9.35," 81,598,123,200 ",n/a,n/a,Energy,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/ge
GIS,"General Mills, Inc.",54.38," 32,734,563,646 ",n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/gis
GM,General Motors Company,39.01," 56,629,936,466 ",n/a,2010,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/gm
GCO,Genesco Inc.,35.53," 587,467,161 ",n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/gco
GWR,"Genesee & Wyoming, Inc.",109.72," 6,250,659,966 ",n/a,n/a,Transportation,Railroads,https://www.nasdaq.com/symbol/gwr
GEL,"Genesis Energy, L.P.",20.32," 2,490,809,710 ",n/a,1996,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/gel
