TS,day,CASH,BALANCE,DEBT,INT_D,INT_I,INV,REVENUE
2016-04-09 16:00:02.614752,294,934642.0,,,,,,4285016.0
2016-04-09 16:00:04.184716,295,934642.0,,,,,,4285016.0
2016-04-09 16:03:02.031200,295,941090.0,,,,,,4291465.0
2016-04-09 16:03:03.549687,295,941090.0,,,,,,4291465.0
2016-04-09 16:06:02.387861,295,947868.0,,,,,,4298242.0
2016-04-09 16:06:03.918945,295,947868.0,,,,,,4298242.0
2016-04-09 16:09:02.687015,295,954868.0,,,,,,4305242.0
2016-04-09 16:09:04.198949,295,954868.0,,,,,,4305242.0
2016-04-09 16:12:02.563489,295,961115.0,,,,,,4311242.0
2016-04-09 16:12:04.121783,296,961115.0,,,,,,4311242.0
2016-04-09 16:15:02.756753,296,973115.0,,,,,,4323242.0
2016-04-09 16:15:04.250197,296,973115.0,,,,,,4323242.0
2016-04-09 16:18:02.206556,296,977115.0,,,,,,4327242.0
2016-04-09 16:18:03.744053,296,977115.0,,,,,,4327242.0
2016-04-09 16:21:02.575964,296,985115.0,,,,,,4335242.0
2016-04-09 16:21:04.089136,296,985115.0,,,,,,4335242.0
2016-04-09 16:24:02.396389,296,989370.0,,,,,,4339242.0
2016-04-09 16:24:03.973796,297,989370.0,,,,,,4339242.0
2016-04-09 16:27:02.676593,297,996370.0,,,,,,4346242.0
2016-04-09 16:27:04.199360,297,996370.0,,,,,,4346242.0
2016-04-09 16:30:02.040222,297,1004370.0,,,,,,4354242.0
2016-04-09 16:30:03.550775,297,1004370.0,,,,,,4354242.0
2016-04-09 16:33:02.168939,297,1010370.0,,,,,,4360242.0
2016-04-09 16:33:03.775785,297,1010370.0,,,,,,4360242.0
2016-04-09 16:36:03.023307,297,1020631.0,,,,,,4370242.0
2016-04-09 16:36:04.748522,298,1020631.0,,,,,,4370242.0
2016-04-09 16:39:02.523432,298,1024631.0,,,,,,4374242.0
2016-04-09 16:39:04.076722,298,1024631.0,,,,,,4374242.0
2016-04-09 16:42:02.762711,298,1034631.0,,,,,,4384242.0
2016-04-09 16:42:04.315950,298,1034631.0,,,,,,4384242.0
2016-04-09 16:45:02.159667,298,1038631.0,,,,,,4388242.0
2016-04-09 16:45:03.674163,298,1038631.0,,,,,,4388242.0
2016-04-09 16:48:02.565128,298,1047901.0,,,,,,4397242.0
2016-04-09 16:48:04.118253,299,1047901.0,,,,,,4397242.0
2016-04-09 16:51:01.964425,299,1050901.0,,,,,,4400242.0
2016-04-09 16:51:03.517702,299,1050901.0,,,,,,4400242.0
2016-04-09 16:54:02.314047,299,1057901.0,,,,,,4407242.0
2016-04-09 16:54:03.928032,299,1057901.0,,,,,,4407242.0
2016-04-09 16:57:02.686499,299,1066901.0,,,,,,4416242.0
2016-04-09 16:57:04.180214,299,1066901.0,,,,,,4416242.0
2016-04-09 17:00:02.744076,299,1072177.0,,,,,,4421242.0
2016-04-09 17:00:04.330409,300,1072177.0,,,,,,4421242.0
2016-04-09 17:03:02.158763,300,1078177.0,,,,,,4427242.0
2016-04-09 17:03:03.671344,300,1078177.0,,,,,,4427242.0
2016-04-09 17:06:02.673311,300,1084177.0,,,,,,4433242.0
2016-04-09 17:06:04.188525,300,1084177.0,,,,,,4433242.0
2016-04-09 17:09:02.000837,300,1089177.0,,,,,,4438242.0
2016-04-09 17:09:03.610241,300,1089177.0,,,,,,4438242.0
2016-04-09 17:12:02.446867,300,1096460.0,,,,,,4445242.0
2016-04-09 17:12:04.102584,301,1096460.0,,,,,,4445242.0
2016-04-09 17:15:03.023116,301,1102460.0,,,,,,4451242.0
2016-04-09 17:15:04.557701,301,1102460.0,,,,,,4451242.0
2016-04-09 17:18:02.389356,301,1112460.0,,,,,,4461242.0
2016-04-09 17:18:03.975763,301,1112460.0,,,,,,4461242.0
2016-04-09 17:21:02.830408,301,1117460.0,,,,,,4466242.0
2016-04-09 17:21:04.465188,301,1117460.0,,,,,,4466242.0
2016-04-09 17:24:02.190755,301,1123750.0,,,,,,4472242.0
2016-04-09 17:24:03.793206,302,1123750.0,,,,,,4472242.0
2016-04-09 17:27:02.585714,302,1130750.0,,,,,,4479242.0
2016-04-09 17:27:04.142608,302,1130750.0,,,,,,4479242.0
2016-04-09 17:30:02.842001,302,1134750.0,,,,,,4483242.0
2016-04-09 17:30:04.388242,302,1134750.0,,,,,,4483242.0
2016-04-09 17:33:02.372163,302,1138750.0,,,,,,4487242.0
2016-04-09 17:33:03.899960,302,1138750.0,,,,,,4487242.0
2016-04-09 17:36:02.745262,302,1143046.0,,,,,,4491242.0
2016-04-09 17:39:02.659960,303,1148046.0,,,,,,4496242.0
2016-04-09 17:39:04.196747,303,1148046.0,,,,,,4496242.0
2016-04-09 17:42:02.056123,303,1157046.0,,,,,,4505242.0
2016-04-09 17:42:03.585691,303,1157046.0,,,,,,4505242.0
2016-04-09 17:45:02.410474,303,1158046.0,,,,,,4506242.0
2016-04-09 17:45:03.962477,303,1158046.0,,,,,,4506242.0
2016-04-09 17:48:02.940501,303,1162347.0,,,,,,4510242.0
2016-04-09 17:48:04.482151,304,1162347.0,,,,,,4510242.0
2016-04-09 17:51:02.098268,304,1166347.0,,,,,,4514242.0
2016-04-09 17:51:03.613417,304,1166347.0,,,,,,4514242.0
2016-04-09 17:54:02.493597,304,1172347.0,,,,,,4520242.0
2016-04-09 17:54:03.996834,304,1172347.0,,,,,,4520242.0
2016-04-09 17:57:02.749866,304,1176347.0,,,,,,4524242.0
2016-04-09 17:57:04.231862,304,1176347.0,,,,,,4524242.0
2016-04-09 18:00:02.911930,304,1182652.0,,,,,,4530242.0
2016-04-09 18:00:04.496555,305,873252.0,,,,,,4530242.0
2016-04-09 18:03:02.492874,305,879252.0,,,,,,4536242.0
2016-04-09 18:03:04.019548,305,879252.0,,,,,,4536242.0
2016-04-09 18:06:02.840477,305,882252.0,,,,,,4539242.0
2016-04-09 18:06:04.380064,305,882252.0,,,,,,4539242.0
2016-04-09 18:09:02.107708,305,887252.0,,,,,,4544242.0
2016-04-09 18:09:03.609523,305,887252.0,,,,,,4544242.0
2016-04-09 18:12:02.277526,305,892487.0,,,,,,4549242.0
2016-04-09 18:12:03.902559,306,892487.0,,,,,,4549242.0
2016-04-09 18:15:03.063046,306,896487.0,,,,,,4553242.0
2016-04-09 18:15:04.593595,306,896487.0,,,,,,4553242.0
2016-04-09 18:18:02.221275,306,900487.0,,,,,,4557242.0
2016-04-09 18:18:03.748080,306,900487.0,,,,,,4557242.0
2016-04-09 18:21:02.506755,306,905487.0,,,,,,4562242.0
2016-04-09 18:21:04.052627,306,905487.0,,,,,,4562242.0
2016-04-09 18:24:02.784487,306,909722.0,,,,,,4566242.0
2016-04-09 18:24:04.353840,307,909722.0,,,,,,4566242.0
2016-04-09 18:27:02.685716,307,913722.0,,,,,,4570242.0
2016-04-09 18:27:04.181470,307,913722.0,,,,,,4570242.0
2016-04-09 18:30:01.899305,307,918722.0,,,,,,4575242.0
2016-04-09 18:30:03.435215,307,918722.0,,,,,,4575242.0
2016-04-09 18:33:02.235441,307,923722.0,,,,,,4580242.0
2016-04-09 18:33:04.137872,307,923722.0,,,,,,4580242.0
2016-04-09 18:36:01.954406,307,924962.0,,,,,,4581242.0
2016-04-09 18:36:03.812841,308,924962.0,,,,,,4581242.0
2016-04-09 18:39:02.636354,308,929962.0,,,,,,4586242.0
2016-04-09 18:39:04.473904,308,929962.0,,,,,,4586242.0
2016-04-09 18:42:02.158652,308,934962.0,,,,,,4591242.0
2016-04-09 18:42:03.648769,308,934962.0,,,,,,4591242.0
2016-04-09 18:45:02.504268,308,939962.0,,,,,,4596242.0
2016-04-09 18:45:03.980856,308,939962.0,,,,,,4596242.0
2016-04-09 18:48:02.806623,308,941205.0,,,,,,4597242.0
2016-04-09 18:48:04.378312,309,941205.0,,,,,,4597242.0
2016-04-09 18:51:02.850887,309,944205.0,,,,,,4600242.0
2016-04-09 18:51:04.354869,309,944205.0,,,,,,4600242.0
2016-04-09 18:54:02.026390,309,952205.0,,,,,,4608242.0
2016-04-09 18:54:03.554344,309,952205.0,,,,,,4608242.0
2016-04-09 18:57:02.333799,309,955205.0,,,,,,4611242.0
2016-04-09 18:57:03.831987,309,955205.0,,,,,,4611242.0
2016-04-09 19:00:02.674988,309,959453.0,,,,,,4615242.0
2016-04-09 19:00:04.270644,310,959453.0,,,,,,4615242.0
2016-04-09 19:03:02.002539,310,963453.0,,,,,,4619242.0
2016-04-09 19:03:03.507751,310,963453.0,,,,,,4619242.0
2016-04-09 19:06:02.258955,310,968453.0,,,,,,4624242.0
2016-04-09 19:06:03.780623,310,968453.0,,,,,,4624242.0
2016-04-09 19:09:02.732628,310,973453.0,,,,,,4629242.0
2016-04-09 19:09:04.258753,310,973453.0,,,,,,4629242.0
2016-04-09 19:12:02.059998,310,976706.0,,,,,,4632242.0
2016-04-09 19:12:03.589113,311,976706.0,,,,,,4632242.0
2016-04-09 19:15:02.269969,311,983706.0,,,,,,4639242.0
2016-04-09 19:15:03.760151,311,983706.0,,,,,,4639242.0
2016-04-09 19:18:02.779986,311,985706.0,,,,,,4641242.0
2016-04-09 19:18:04.282753,311,985706.0,,,,,,4641242.0
2016-04-09 19:21:02.071068,311,988706.0,,,,,,4644242.0
2016-04-09 19:21:03.959461,311,988706.0,,,,,,4644242.0
2016-04-09 19:24:02.830611,311,996963.0,,,,,,4652242.0
2016-04-09 19:24:04.375781,312,996963.0,,,,,,4652242.0
2016-04-09 19:27:02.032926,312,1000963.0,,,,,,4656242.0
2016-04-09 19:27:03.550790,312,1000963.0,,,,,,4656242.0
2016-04-09 19:30:02.504326,312,1005963.0,,,,,,4661242.0
2016-04-09 19:30:04.052716,312,1005963.0,,,,,,4661242.0
2016-04-09 19:33:02.834185,312,1007963.0,,,,,,4663242.0
2016-04-09 19:33:04.354404,312,1007963.0,,,,,,4663242.0
2016-04-09 19:36:02.199541,312,1013225.0,,,,,,4668242.0
2016-04-09 19:36:03.808904,313,1013225.0,,,,,,4668242.0
2016-04-09 19:39:02.521648,313,1020225.0,,,,,,4675242.0
2016-04-09 19:39:04.047982,313,1020225.0,,,,,,4675242.0
2016-04-09 19:42:02.901878,313,1020225.0,,,,,,4675242.0
2016-04-09 19:42:04.418597,313,1020225.0,,,,,,4675242.0
2016-04-09 19:45:02.192712,313,1020225.0,,,,,,4675242.0
2016-04-09 19:45:03.796175,313,1020225.0,,,,,,4675242.0
2016-04-09 19:48:02.690579,313,1020492.0,,,,,,4675242.0
2016-04-09 19:48:04.328563,314,1020492.0,,,,,,4675242.0
2016-04-09 19:51:02.169822,314,1020492.0,,,,,,4675242.0
2016-04-09 19:51:03.691832,314,1020492.0,,,,,,4675242.0
2016-04-09 19:54:02.508236,314,1020492.0,,,,,,4675242.0
2016-04-09 19:54:04.051569,314,1020492.0,,,,,,4675242.0
2016-04-09 19:57:02.907535,314,1020492.0,,,,,,4675242.0
2016-04-09 19:57:04.483405,314,1020492.0,,,,,,4675242.0
2016-04-09 20:00:02.218370,314,1020758.0,,,,,,4675242.0
2016-04-09 20:00:03.768536,315,1020758.0,,,,,,4675242.0
2016-04-09 20:03:02.655648,315,1020758.0,,,,,,4675242.0
2016-04-09 20:03:04.176705,315,1020758.0,,,,,,4675242.0
2016-04-09 20:06:01.962808,315,1020758.0,,,,,,4675242.0
2016-04-09 20:06:03.461389,315,1020758.0,,,,,,4675242.0
2016-04-09 20:09:02.259964,315,1020758.0,,,,,,4675242.0
2016-04-09 20:09:03.757782,315,1020758.0,,,,,,4675242.0
2016-04-09 20:12:02.638084,315,1021025.0,,,,,,4675242.0
2016-04-09 20:12:04.223494,316,1021025.0,,,,,,4675242.0
2016-04-09 20:15:02.049502,316,1021025.0,,,,,,4675242.0
2016-04-09 20:15:03.658505,316,1021025.0,,,,,,4675242.0
2016-04-09 20:18:02.590119,316,1021025.0,,,,,,4675242.0
2016-04-09 20:18:04.202526,316,1021025.0,,,,,,4675242.0
2016-04-09 20:21:02.063638,316,1021025.0,,,,,,4675242.0
2016-04-09 20:21:03.574369,316,1021025.0,,,,,,4675242.0
2016-04-09 20:24:02.422078,316,1021291.0,,,,,,4675242.0
2016-04-09 20:24:04.054637,317,1021291.0,,,,,,4675242.0
2016-04-09 20:27:03.016755,317,1021291.0,,,,,,4675242.0
2016-04-09 20:27:04.539480,317,1021291.0,,,,,,4675242.0
2016-04-09 20:30:02.126606,317,1021291.0,,,,,,4675242.0
2016-04-09 20:30:03.680020,317,1021291.0,,,,,,4675242.0
2016-04-09 20:33:02.385622,317,1021291.0,,,,,,4675242.0
2016-04-09 20:33:03.895437,317,1021291.0,,,,,,4675242.0
2016-04-09 20:36:02.745150,317,1021558.0,,,,,,4675242.0
2016-04-09 20:36:04.301832,318,1021558.0,,,,,,4675242.0
2016-04-09 20:39:02.099005,318,1021558.0,,,,,,4675242.0
2016-04-09 20:39:03.659432,318,1021558.0,,,,,,4675242.0
2016-04-09 20:42:02.522907,318,1021558.0,,,,,,4675242.0
2016-04-09 20:42:04.122366,318,1021558.0,,,,,,4675242.0
2016-04-09 20:45:02.153529,318,1021558.0,,,,,,4675242.0
2016-04-09 20:45:03.651895,318,1021558.0,,,,,,4675242.0
2016-04-09 20:48:02.581530,318,1021825.0,,,,,,4675242.0
2016-04-09 20:48:04.208910,319,1021825.0,,,,,,4675242.0
2016-04-09 20:51:02.112311,319,1021825.0,,,,,,4675242.0
2016-04-09 20:51:03.582928,319,1021825.0,,,,,,4675242.0
2016-04-09 20:54:02.684661,319,1021825.0,,,,,,4675242.0
2016-04-09 20:54:04.189827,319,1021825.0,,,,,,4675242.0
2016-04-09 20:57:01.953564,319,1021825.0,,,,,,4675242.0
2016-04-09 20:57:03.447421,319,1021825.0,,,,,,4675242.0
2016-04-09 21:00:02.346134,319,1022092.0,,,,,,4675242.0
2016-04-09 21:00:03.900950,320,1022092.0,,,,,,4675242.0
2016-04-09 21:03:02.852298,320,1022092.0,,,,,,4675242.0
2016-04-09 21:03:04.404044,320,1022092.0,,,,,,4675242.0
2016-04-09 21:06:02.288159,320,1025092.0,,,,,,4678242.0
2016-04-09 21:06:03.875621,320,1025092.0,,,,,,4678242.0
2016-04-09 21:09:02.738875,320,1028092.0,,,,,,4681242.0
2016-04-09 21:09:04.245836,320,1028092.0,,,,,,4681242.0
2016-04-09 21:12:02.050293,320,1033159.0,,,,,,4686042.0
2016-04-09 21:12:03.990851,321,1033159.0,,,,,,4686042.0
2016-04-09 21:15:02.101572,321,1035559.0,,,,,,4688442.0
2016-04-09 21:15:04.175707,321,1035559.0,,,,,,4688442.0
2016-04-09 21:16:16.413619,321,1037056.0,,,,,,4689938.0
2016-04-09 21:18:02.436213,321,1039814.0,,,,,,4692697.0
2016-04-09 21:18:04.348480,321,1039814.0,,,,,,4692697.0
2016-04-09 21:21:03.626002,321,1044335.0,,,,,,4697217.0
2016-04-09 21:21:05.562447,321,1044335.0,,,,,,4697217.0
2016-04-09 21:24:03.224363,321,1053370.0,,,,,,4705981.0
2016-04-09 21:24:04.783994,322,1053370.0,,,,,,4705981.0
2016-04-09 21:27:02.555250,322,1055664.0,,,,,,4708275.0
2016-04-09 21:27:04.507539,322,1055664.0,,,,,,4708275.0
2016-04-09 21:30:02.708848,322,1059403.0,,,,,,4712014.0
2016-04-09 21:30:04.220843,322,1059403.0,,,,,,4712014.0
2016-04-09 21:33:02.617371,322,1062218.0,,,,,,4714829.0
2016-04-09 21:33:04.582147,322,1062218.0,,,,,,4714829.0
2016-04-09 21:36:02.527153,322,1067669.0,,,,,,4720004.0
2016-04-09 21:36:04.062999,323,1067669.0,,,,,,4720004.0
2016-04-09 21:39:02.640482,323,1069392.0,,,,,,4721726.0
2016-04-09 21:39:04.162307,323,1069392.0,,,,,,4721726.0
2016-04-09 21:42:03.720373,323,1072400.0,,,,,,4724735.0
2016-04-09 21:42:05.720051,323,1072400.0,,,,,,4724735.0
2016-04-09 21:45:02.506887,323,1074970.0,,,,,,4727305.0
2016-04-09 21:45:04.593406,323,1074970.0,,,,,,4727305.0
2016-04-09 21:48:02.303996,323,1078752.0,,,,,,4730807.0
2016-04-09 21:48:03.853556,324,1078752.0,,,,,,4730807.0
2016-04-09 21:51:02.624145,324,880875.0,,,,,,4737930.0
2016-04-09 21:51:04.155449,324,880875.0,,,,,,4737930.0
2016-04-09 21:54:02.178148,324,886279.0,,,,,,4743334.0
2016-04-09 21:57:02.660825,324,889385.0,,,,,,4746440.0
2016-04-09 22:00:03.082245,324,894310.0,,,,,,4751129.0
2016-04-09 22:03:02.169501,325,899342.0,,,,,,4756161.0
2016-04-09 22:06:02.300120,325,901388.0,,,,,,4758207.0
2016-04-09 22:09:02.293381,325,903292.0,,,,,,4760111.0
2016-04-09 22:12:02.435130,325,905274.0,,,,,,4761858.0
2016-04-09 22:15:02.492076,326,908817.0,,,,,,4765401.0
2016-04-09 22:18:02.596883,326,918305.0,,,,,,4774889.0
2016-04-09 22:21:02.637616,326,923905.0,,,,,,4780489.0
2016-04-09 22:24:02.751746,326,930544.0,,,,,,4786889.0
2016-04-09 22:27:02.888418,327,933744.0,,,,,,4790089.0
2016-04-09 22:30:02.894961,327,940107.0,,,,,,4796452.0
2016-04-09 22:33:02.816199,327,940824.0,,,,,,4797168.0
2016-04-09 22:36:02.977136,327,945295.0,,,,,,4801395.0
2016-04-09 22:39:02.084280,328,946758.0,,,,,,4802858.0
2016-04-09 22:42:02.074412,328,949123.0,,,,,,4805223.0
2016-04-09 22:45:02.478287,328,952712.0,,,,,,4808812.0
2016-04-09 22:48:02.569527,328,962123.0,,,,,,4817975.0
2016-04-09 22:51:03.020144,329,967109.0,,,,,,4822961.0
2016-04-09 22:54:02.119511,329,973931.0,,,,,,4829783.0
2016-04-09 22:57:02.312099,329,977514.0,,,,,,4833366.0
2016-04-09 23:00:02.433765,329,985827.0,,,,,,4841425.0
2016-04-09 23:03:02.410849,330,993617.0,,,,,,4849215.0
2016-04-09 23:06:02.798727,330,1002217.0,,,,,,4857815.0
2016-04-09 23:09:03.419674,330,1006217.0,,,,,,4861815.0
2016-04-09 23:12:02.499275,330,1011577.0,,,,,,4866915.0
2016-04-09 23:15:02.924451,331,1019677.0,,,,,,4875015.0
2016-04-09 23:18:02.893399,331,1027777.0,,,,,,4883115.0
2016-04-09 23:21:02.907779,331,1036377.0,,,,,,4891715.0
2016-04-09 23:24:02.852797,331,1040645.0,,,,,,4895715.0
2016-04-09 23:27:01.981099,332,1046645.0,,,,,,4901715.0
2016-04-09 23:30:01.956539,332,1050645.0,,,,,,4905715.0
2016-04-09 23:33:01.949828,332,1052645.0,,,,,,4907715.0
2016-04-09 23:36:02.445641,332,1060919.0,,,,,,4915715.0
2016-04-09 23:39:02.488685,333,1070919.0,,,,,,4925715.0
2016-04-09 23:42:02.564000,333,1074919.0,,,,,,4929715.0
2016-04-09 23:45:02.654468,333,1079919.0,,,,,,4934715.0
2016-04-09 23:48:02.721772,333,1084199.0,,,,,,4938715.0
2016-04-09 23:51:02.900097,334,1091199.0,,,,,,4945715.0
2016-04-09 23:54:02.902422,334,1098199.0,,,,,,4952715.0
2016-04-09 23:57:02.878241,334,1101199.0,,,,,,4955715.0
2016-04-10 00:00:02.066766,334,1106485.0,,,,,,4960715.0
2016-04-10 00:03:02.165382,335,1112485.0,,,,,,4966715.0
2016-04-10 00:06:02.601612,335,1119485.0,,,,,,4973715.0
2016-04-10 00:09:02.611386,335,1123485.0,,,,,,4977715.0
2016-04-10 00:12:02.615705,335,1130777.0,,,,,,4984715.0
2016-04-10 00:15:02.660666,336,1133777.0,,,,,,4987715.0
2016-04-10 00:18:02.674552,336,1136777.0,,,,,,4990715.0
2016-04-10 00:21:02.788466,336,1143777.0,,,,,,4997715.0
2016-04-10 00:24:02.903771,336,1147074.0,,,,,,5000715.0
2016-04-10 00:27:02.881758,337,1155074.0,,,,,,5008715.0
2016-04-10 00:30:02.050074,337,1161074.0,,,,,,5014715.0
2016-04-10 00:33:02.031740,337,1169074.0,,,,,,5022715.0
2016-04-10 00:36:02.271038,337,1173377.0,,,,,,5026715.0
2016-04-10 00:39:02.281717,338,1178377.0,,,,,,5031715.0
2016-04-10 00:42:02.645613,338,1184377.0,,,,,,5037715.0
2016-04-10 00:45:02.732287,338,1189377.0,,,,,,5042715.0
2016-04-10 00:48:02.871820,338,1195686.0,,,,,,5048715.0
2016-04-10 00:51:02.012470,339,1199686.0,,,,,,5052715.0
2016-04-10 00:54:02.325796,339,1200686.0,,,,,,5053715.0
2016-04-10 00:57:02.294762,339,1207686.0,,,,,,5060715.0
2016-04-10 01:00:02.772365,339,1217000.0,,,,,,5069715.0
2016-04-10 01:03:02.840648,340,1221000.0,,,,,,5073715.0
2016-04-10 01:06:02.839967,340,1225000.0,,,,,,5077715.0
2016-04-10 01:09:02.785722,340,1230000.0,,,,,,5082715.0
2016-04-10 01:12:02.982274,340,1236320.0,,,,,,5088715.0
2016-04-10 01:15:02.509351,341,1240320.0,,,,,,5092715.0
2016-04-10 01:18:02.639632,341,1247320.0,,,,,,5099715.0
2016-04-10 01:21:02.606609,341,1074320.0,,,,,,5107715.0
2016-04-10 01:24:02.691964,341,1078633.0,,,,,,5111715.0
2016-04-10 01:27:02.792574,342,1083633.0,,,,,,5116715.0
2016-04-10 01:30:02.923528,342,1086633.0,,,,,,5119715.0
2016-04-10 01:33:02.901367,342,1090633.0,,,,,,5123715.0
2016-04-10 01:36:02.953980,342,1097917.0,,,,,,5130715.0
2016-04-10 01:39:02.060513,343,1101917.0,,,,,,5134715.0
2016-04-10 01:42:02.057844,343,1109917.0,,,,,,5142715.0
2016-04-10 01:45:02.014087,343,1117917.0,,,,,,5150715.0
2016-04-10 01:48:02.009079,343,1126206.0,,,,,,5158715.0
2016-04-10 01:51:02.060289,344,1130206.0,,,,,,5162715.0
2016-04-10 01:54:02.183508,344,1137206.0,,,,,,5169715.0
2016-04-10 01:57:02.193515,344,1140206.0,,,,,,5172715.0
2016-04-10 02:00:02.571305,344,1145503.0,,,,,,5177715.0
2016-04-10 02:03:02.680413,345,1149503.0,,,,,,5181715.0
2016-04-10 02:06:02.732140,345,1153503.0,,,,,,5185715.0
2016-04-10 02:09:02.808608,345,1159503.0,,,,,,5191715.0
2016-04-10 02:12:02.889898,345,1165804.0,,,,,,5197715.0
2016-04-10 02:15:03.157365,346,1170804.0,,,,,,5202715.0
2016-04-10 02:18:02.396581,346,1175804.0,,,,,,5207715.0
2016-04-10 02:21:02.589808,346,1180804.0,,,,,,5212715.0
2016-04-10 02:24:02.704303,346,1186111.0,,,,,,5217715.0
2016-04-10 02:27:02.737819,347,1189111.0,,,,,,5220715.0
2016-04-10 02:30:02.084667,347,1190111.0,,,,,,5221715.0
2016-04-10 02:33:02.012561,347,1196111.0,,,,,,5227715.0
2016-04-10 02:36:02.070864,347,1203422.0,,,,,,5234715.0
2016-04-10 02:39:02.110104,348,1206422.0,,,,,,5237715.0
2016-04-10 02:42:02.028848,348,1210422.0,,,,,,5241715.0
2016-04-10 02:45:02.050492,348,1213422.0,,,,,,5244715.0
2016-04-10 02:48:02.140130,348,1217738.0,,,,,,5248715.0
2016-04-10 02:51:02.299896,349,1222738.0,,,,,,5253715.0
2016-04-10 02:54:02.313408,349,1226738.0,,,,,,5257715.0
2016-04-10 02:57:02.351124,349,1226738.0,,,,,,5257715.0
2016-04-10 03:00:02.557685,349,1229058.0,,,,,,5259715.0
2016-04-10 03:03:02.643500,350,1232058.0,,,,,,5262715.0
2016-04-10 03:06:02.590489,350,1238058.0,,,,,,5268715.0
2016-04-10 03:09:02.568522,350,1242058.0,,,,,,5272715.0
2016-04-10 03:12:02.626932,350,1244381.0,,,,,,5274715.0
2016-04-10 03:15:02.724573,351,1247381.0,,,,,,5277715.0
2016-04-10 03:18:02.751127,351,1249381.0,,,,,,5279715.0
2016-04-10 03:21:02.781528,351,1255381.0,,,,,,5285715.0
2016-04-10 03:24:02.779030,351,1261707.0,,,,,,5291715.0
2016-04-10 03:27:02.889196,352,1264707.0,,,,,,5294715.0
2016-04-10 03:30:02.925493,352,1267707.0,,,,,,5297715.0
2016-04-10 03:33:01.948952,352,1268707.0,,,,,,5298715.0
2016-04-10 03:36:02.076784,352,1275038.0,,,,,,5304715.0
2016-04-10 03:39:02.612517,353,1278038.0,,,,,,5307715.0
2016-04-10 03:42:02.562378,353,1281038.0,,,,,,5310715.0
2016-04-10 03:45:02.503589,353,1284038.0,,,,,,5313715.0
2016-04-10 03:48:02.549289,353,1287372.0,,,,,,5316715.0
2016-04-10 03:51:02.526190,354,1289372.0,,,,,,5318715.0
2016-04-10 03:54:02.590380,354,1291372.0,,,,,,5320715.0
2016-04-10 03:57:02.552151,354,1298372.0,,,,,,5327715.0
2016-04-10 04:00:02.670744,354,1301710.0,,,,,,5330715.0
2016-04-10 04:03:02.817749,355,1304710.0,,,,,,5333715.0
2016-04-10 04:06:02.281686,355,1307710.0,,,,,,5336715.0
2016-04-10 04:09:02.194537,355,1314710.0,,,,,,5343715.0
2016-04-10 04:12:02.180881,355,1320052.0,,,,,,5348715.0
2016-04-10 04:15:02.321286,356,1323052.0,,,,,,5351715.0
2016-04-10 04:18:02.600950,356,1326952.0,,,,,,5355615.0
2016-04-10 04:21:02.701839,356,1332952.0,,,,,,5361615.0
2016-04-10 04:24:02.644838,356,1337298.0,,,,,,5365615.0
2016-04-10 04:27:02.732404,357,1339298.0,,,,,,5367615.0
2016-04-10 04:30:02.718059,357,1345298.0,,,,,,5373615.0
2016-04-10 04:33:02.799711,357,1347298.0,,,,,,5375615.0
2016-04-10 04:36:02.910267,357,1349649.0,,,,,,5377615.0
2016-04-10 04:39:02.929467,358,1359649.0,,,,,,5387615.0
2016-04-10 04:42:02.924648,358,1362649.0,,,,,,5390615.0
2016-04-10 04:45:04.432750,358,1366649.0,,,,,,5394615.0
2016-04-10 04:48:05.948507,358,1370004.0,,,,,,5397615.0
2016-04-10 04:51:02.833730,359,1372004.0,,,,,,5399615.0
2016-04-10 04:54:02.876342,359,1380004.0,,,,,,5407615.0
2016-04-10 04:57:02.951146,359,1385004.0,,,,,,5412615.0
2016-04-10 05:00:02.444540,359,1388364.0,,,,,,5415615.0
2016-04-10 05:03:02.613678,360,1396364.0,,,,,,5423615.0
2016-04-10 05:06:02.557502,360,1398364.0,,,,,,5425615.0
2016-04-10 05:09:02.602083,360,1402364.0,,,,,,5429615.0
2016-04-10 05:12:03.095104,360,1404729.0,,,,,,5431615.0
2016-04-10 05:15:02.445205,361,1410729.0,,,,,,5437615.0
2016-04-10 05:18:02.393792,361,1414729.0,,,,,,5441615.0
2016-04-10 05:21:02.401729,361,1419729.0,,,,,,5446615.0
2016-04-10 05:24:02.547944,361,1423099.0,,,,,,5449615.0
2016-04-10 05:27:02.757551,362,1429099.0,,,,,,5455615.0
2016-04-10 05:30:02.830410,362,1434099.0,,,,,,5460615.0
2016-04-10 05:33:03.296146,362,1439099.0,,,,,,5465615.0
2016-04-10 05:36:02.292613,362,1441473.0,,,,,,5467615.0
2016-04-10 05:39:02.382125,363,1447473.0,,,,,,5473615.0
2016-04-10 05:42:02.531847,363,1448473.0,,,,,,5474615.0
2016-04-10 05:45:02.552936,363,1453473.0,,,,,,5479615.0
2016-04-10 05:48:07.598731,364,1459851.0,,,,,,5485615.0
2016-04-10 05:51:02.536074,364,1461851.0,,,,,,5487615.0
2016-04-10 05:54:02.559636,364,1465851.0,,,,,,5491615.0
2016-04-10 05:57:02.708167,364,1470851.0,,,,,,5496615.0
2016-04-10 06:00:02.748439,364,1474234.0,,,,,,5499615.0
2016-04-10 06:03:02.823602,365,1479234.0,,,,,,5504615.0
2016-04-10 06:06:02.828451,365,1485234.0,,,,,,5510615.0
